1: Date/Time,Sentiment,2: Tweet,3: Hashtags,4: Type,5: Reply to,6: Author,7: Author?s real name,8: Author's location,9: Author?s timezone,10: Author?s URL,11: Author?s description,12: Followers,13: Follows,14: Tweets,15: Profile verified,16: Profile created,17: Retweets,18: Likes,19: Language,20: Source,21: Tweet coordinates
1/11/2019 18:39,negatif,"Fadli Zon: Dana Desa Amanat UU, Jangan Sesatkan Rakyat #FadliZon #2019GantiPresiden #Gerindra #PrabowoSandi https://t.co/BdymcjLqFN https://t.co/TnWyTczonF","FadliZon
2019GantiPresiden
Gerindra
PrabowoSandi",Tweet,,ZonaFadli,Fadli Zon,indonesia,,,Tokoh Politik Indonesia,299,78,1010,FALSE,3/6/2018 14:47,0,0,Indonesian,TweetCaster,
1/11/2019 18:40,netral,"@MSApunya @HananiaQ @prabowo Raja Abdullah II
#2019GantiPresiden",2019GantiPresiden,Reply,MSApunya,Y4namulya,Yana mulyono,"Jawa Tengah, Indonesia",,,,201,250,153,FALSE,11/21/2018 7:44,0,0,Indonesian,Twitter for Android,
1/11/2019 18:41,netral,Ada apa iniiiiii?????? #AwalnyaKitaMenyangka #0pt1m1s #2019GantiPresiden #01IndonesiaMaju https://t.co/uBKJqt5MR6,"AwalnyaKitaMenyangka
0pt1m1s
2019GantiPresiden
01IndonesiaMaju",Tweet,,ardiyudhistira_,Yudhistira Ardi Poetra,"Padang, Indonesia",,,"Magister Ilmu Komunikasi ???? | Separuh Akademisi Separuh Praktisi ??| Yang Muda Yang Mengeluh Aja ??| Ex Pujangga ??
.
.
Halla Madrid y Nada Mas ??",228,213,8971,FALSE,1/3/2012 21:43,0,0,Indonesian,Twitter for Android,
1/11/2019 18:41,negatif,"@jokoedy6 Jd pendukung capres @prabowo ya harus radikal/militan masya lembek...tul gak??
#2019GantiPresiden 
#2019PrabowoPresidenRI 
#2019PrabowoPresidenRI","2019GantiPresiden
2019PrabowoPresidenRI
2019PrabowoPresidenRI",Reply,jokoedy6,Negeri_Layang2,Negeri Layang Layang,"Paciran, Indonesia",,,"Hanya manusia biasa yg kebetulan berdagang layang layang hias
#2019gantipresiden
#prabowosandi",23,58,318,FALSE,11/29/2018 13:54,0,3,Indonesian,Twitter for Android,
1/11/2019 18:42,netral,"Elektabilitas Selisih 3 Persen, BPN Prabowo-Sandiaga Mencium Aroma Kemenangan

""Dengan kondisi seperti itu atmosfer kami yang kami rasakan itu atmosfer kemenangan,""

#2019GantiPresiden 
#2019PrabowoPresidenRI 
#IndonesiaMenang 

https://t.co/6KzwQuUus8","2019GantiPresiden
2019PrabowoPresidenRI
IndonesiaMenang",Tweet,,TeukaTuah,Teuka0??2??,From the western of Indonesia,,https://t.co/Wcv2Zl6fFi,Hayya 'Alal Falaah,1853,448,1002,FALSE,9/5/2018 4:49,3,9,Indonesian,Twitter Lite,
1/11/2019 18:43,negatif,"Ari Bapak Presiden kamana wae.. sakitu demo payueneun istana oge meni teu nonghol2.. ayeuna reuwas... Bapak sehat????
#2019PrabowoPresidenRI 
#2019GantiPresiden 
#PrabowoSandi https://t.co/Gx1Qgfixjl","2019PrabowoPresidenRI
2019GantiPresiden
PrabowoSandi",Tweet,,MangIpangTea1,Shinchan,"Bandung, Jawa Barat",,,Islam is The Best,4,53,210,FALSE,9/20/2018 16:38,1,1,Indonesian,Twitter for Android,
1/11/2019 18:44,netral,Kirakira jikalau 2019 ganti presiden 80jt bakalan turun harga ga ya? #80jt #recehkantwitter #2019GantiPresiden #RakyatTraumaHutang,"80jt
recehkantwitter
2019GantiPresiden
RakyatTraumaHutang",Tweet,,AriwahyuAw,Arii_Wahyu,"Yogyakarta, Indonesia",,,Masa Sekarang dan Masa Depan,43,54,74,FALSE,7/6/2013 13:03,0,3,Indonesian,Twitter for Android,
1/11/2019 18:46,negatif,"""Sumber utama rupiah rusak adalah pemerintah yang terlalu ambisius, yang melampaui dari kemampuannya sendiri"", Faisal Basri.
#2019GantiPresiden https://t.co/JMDvm63Brs",2019GantiPresiden,Tweet,,suaraRakyt,#2019GantiPresiden,,,,2019 ganti presiden secara konstitusional,66,105,3088,FALSE,7/12/2018 8:06,0,0,Indonesian,twittbot.net,
1/11/2019 18:47,netral,"@MSApunya @dektampu Yg pasti no 2
#2019GantiPresiden",2019GantiPresiden,Reply,MSApunya,abdulmu1s,#2019Sandi,,,,,156,169,163,FALSE,11/27/2018 12:55,0,0,Indonesian,Twitter for Android,
1/11/2019 18:47,netral,"Sangat setuju! 

#2019PrabowoPresiden ?
#2019PrabowoSandi #2019GantiPresiden https://t.co/1Y5IAWZ9ni","2019PrabowoPresiden
2019PrabowoSandi
2019GantiPresiden",Tweet,,nirmayuliansyah,Nirma Yuliansyah,INDONESIA,,,living extraordinary life | an indonesian muslim | a wife | a mother | an entrepreneur | loves traveling | dogs-cats lover | politic enthusiast ?,1667,1293,22047,FALSE,4/21/2009 9:50,0,0,Indonesian,Twitter for Android,
1/11/2019 18:47,negatif,@LisaAmartaTara #2019GantiPresiden pulangkan jokow1 ke solo untuk jadi imam di kampungny klo perlu sekalian jadi marbot biar perbanyak ibadah dan istighfar,2019GantiPresiden,Reply,LisaAmartaTara,takbutatuli,si bisu tapi tak buta,"Central Java, Indonesia",,,"MATA SAYA MASIH BISA MELIHAT KEJUJURAN WALO MULUT SAYA TELAH DI BUNGKAM
#2019GantiPresiden????",179,266,1862,FALSE,10/4/2018 12:36,0,0,Indonesian,Twitter Lite,
1/11/2019 18:48,negatif,"""Yang masih percaya hoaks berarti oon, yg msh percaya hoaks berarti 'buyan' (bodoh, bhs Palembang),"" kata Maruf.
Silakan polling

?? : Yg pilih IPK 4 dan paduan ""kecerdasan & ketegasan""

?? : Yg pilih OON & IPK &lt;2

@MbahUyok @Ndon08Back
#2019GantiPresiden
https://t.co/izJX92pu7h https://t.co/AQPOr9zL7H",2019GantiPresiden,Tweet,,MudjiburRohman,??????,,,,#2019GantiPresiden,832,422,12878,FALSE,6/24/2012 12:19,8,2,Indonesian,Twitter for Android,
1/11/2019 18:48,negatif,Jangan kasih celah buat kadernya di pemilu nanti #2019GantiPresiden #2019PrabowoPresidenRI https://t.co/fTNQw35HML,"2019GantiPresiden
2019PrabowoPresidenRI",Tweet,,zona_black,Indonesian Muslim,,,,,73,194,1529,FALSE,10/8/2011 1:26,0,0,Indonesian,Twitter for Android,
1/11/2019 18:49,negatif,@DennyJA_WORLD @HeriawanAdiwan2 karena SBY mau #2019GantiPresiden,2019GantiPresiden,Reply,DennyJA_WORLD,Spongetrons,Spongetrons,jakarta,,,Me will always be me,381,330,10853,FALSE,7/24/2013 19:27,0,1,Indonesian,Twitter Lite,
1/11/2019 18:49,negatif,"Beraninya kau dengan Bang @jansen_jsp!

Sini lawan emak2 militan kalau berani!

#AwalnyaKitaMenyangka
#2019GantiPresiden https://t.co/9zL6dG3OOc","AwalnyaKitaMenyangka
2019GantiPresiden",Tweet,,Bhagawanta_st,Stella Bhagawanta,,,,"#2019GantiPresiden 
#2019PrabowoPresiden
#17AprilPrabowoPresiden",441,129,3427,FALSE,9/27/2018 1:05,0,1,Indonesian,Twitter for Android,
1/11/2019 18:50,negatif,"@Surgabidadari3 @aniesbaswedan @bawaslu_RI Rapat @bawaslu_RI bogor soal @aniesbaswedan ?dua jari nggak bertele2 nggak ngaruh
#2019GantiPresiden",2019GantiPresiden,Reply,Surgabidadari3,kandayan,nday kandayan,Jakarta 13220,,,"I  Y  P  I  N
#
berempati kepada saudara kita yang belum beruntung itu lebih baik daripada menyalahkan, karena kebenaran sesungguhnya milik NYA",261,265,10273,FALSE,12/22/2010 16:37,0,0,Indonesian,Twitter for Android,
1/11/2019 18:51,negatif,Katanya #2019GantiPresiden ? Faktanya #2019GantiVisiMisi ...????,"2019GantiPresiden
2019GantiVisiMisi",Tweet,,Toni_Rom63,A KANG,Magetan IND?NESIA,,,Gak usah Bio2an lah ...,4914,2036,133318,FALSE,4/10/2013 16:18,1,0,Indonesian,Twitter for Android,
1/11/2019 18:51,positif,@maspiyuuu @Muslimah_janna @rockygerung Ide bagus tp tetap fokus #2019GantiPresiden #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019Prabo,"2019GantiPresiden
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
SaveUyghur
FreePalestine
2019PrabowoPresidenRI",Reply,maspiyuuu,sastromenggolo,Sastro ,Earth ,,,,272,640,15389,FALSE,11/28/2013 16:21,2,1,Indonesian,Twitter for Android,
1/11/2019 18:51,netral,"@VIVAcoid Mantap semangat 
#2019GantiPresiden",2019GantiPresiden,Reply,VIVAcoid,saparudin98,SAPARUDIN98,,,,"cinta islamiah.
ulama pewaris para nabi",1,88,12,FALSE,1/8/2019 22:42,0,0,Indonesian,Twitter for Android,
1/11/2019 18:52,negatif,"@VIVAcoid Kok Baper Jenderal??????
#2019PrabowoPresidenRI #PrabowoSandiIndonesiaMenang #SaveAnisBaswedan #InsyaAllah #IndonesiaAdilMakmur  dgn #2019GantiPresiden #2019TidakPilihPetugasPartai","2019PrabowoPresidenRI
PrabowoSandiIndonesiaMenang
SaveAnisBaswedan
InsyaAllah
IndonesiaAdilMakmur
2019GantiPresiden
2019TidakPilihPetugasPartai",Reply,VIVAcoid,babgei1971,Wa'tasimu Bihablillahi Jamian Wala Tafarraqu,,,https://t.co/sdIzRO7UjH,???? ???????? ????????? ??????? ??????? ??????????? ??????????? ????????? ??????? ?????? ????? ??????????? ?????????????????? ???????????????? ( ?????? ???),423,403,7027,FALSE,3/17/2013 22:12,0,0,Indonesian,Twitter for Android,
1/11/2019 18:52,positif,@Dwiyana_DKM @RizmaWidiono Mantapppp tetap semangat #2019GantiPresiden #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI ,"2019GantiPresiden
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
SaveUyghur
FreePalestine
2019PrabowoPresidenRI",Reply,Dwiyana_DKM,sastromenggolo,Sastro ,Earth ,,,,272,640,15389,FALSE,11/28/2013 16:21,0,0,Indonesian,Twitter for Android,
1/11/2019 18:52,negatif,"Siap siap dipanggil @bawaslu_RI , #SaveAniesBaswedan , #2019GantiPresiden https://t.co/QsnkRXkabW","SaveAniesBaswedan
2019GantiPresiden",Tweet,,edoeycs,doeycs,"Bandung Kulon, Indonesia",,,"kenapa Why selalu always, karena because tidak pernah never",105,556,1628,FALSE,8/5/2012 20:23,1,1,Indonesian,Twitter for Android,
1/11/2019 18:53,netral,"oke bos, bila perlu ntar sy re twitt, salam #2019GantiPresiden 
#2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI https://t.co/REHsDld4nf","2019GantiPresiden
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI",Tweet,,soemartono8,CAKTON,Gresik - Surabaya Indonesia,,,"Berusaha berprangka baik, eks. buruh perusahaan swasta.",370,353,11890,FALSE,11/24/2016 15:57,0,0,Indonesian,Twitter for Android,
1/11/2019 18:55,netral,"@MSApunya @dektampu Mantap pilih Gerindra nomor 2
#2019GantiPresiden",2019GantiPresiden,Reply,MSApunya,Sholli18,solikha|tahunbarugantipresiden,"Jawa Tengah, Indonesia",,,,132,147,117,FALSE,12/8/2018 21:20,0,0,Indonesian,Twitter for Android,
1/11/2019 18:56,negatif,"#AwalnyaKitaMenyangka indonesia bisa lebih baik ditangannya,,,
Taunya,,,,
#janjiHanyaTinggalJanji
#TagihJanjiJokowi
#RakyatTraumaHutang 
#2019GantiPresiden #2019PrabowoPresidenRI #RakyatSehatPilihPrabowo #17AprilCoblosNomor02 https://t.co/0mXhVKNmCP","AwalnyaKitaMenyangka
janjiHanyaTinggalJanji
TagihJanjiJokowi
RakyatTraumaHutang
2019GantiPresiden
2019PrabowoPresidenRI
RakyatSehatPilihPrabowo
17AprilCoblosNomor02",Tweet,,iemunx,2019ganti PRESIDEN,Bekasi,,,"Kenali saya dari saya langsung bukan dari orang lain,,, ataupun dari orang lewat,,,,",116,239,405,FALSE,10/6/2018 10:36,0,0,Indonesian,Twitter for Android,
1/11/2019 18:57,netral,"Ternyta maksud tagar #2019GantiPresiden adalah #2019GantiVisiMisi
Gimana pendapat Prof @rockygerung ?","2019GantiPresiden
2019GantiVisiMisi",Tweet,,TommyManikRadja,Tommy Manik,"DKI Jakarta, Indonesia",,,Yes,26,63,329,FALSE,10/19/2013 14:39,0,0,Indonesian,Twitter for Android,
1/11/2019 19:00,netral,"@Umnia77 @bawaslu_RI masuk wa eccoo...

#SaveAniesBaswedan 
#2019GantiPresiden 
#2019PrabowoPresidenRI 
#2019PrabowoSandi 
#17AprilCoblosNomor2
#17AprilcoblosPrabowoSandi","SaveAniesBaswedan
2019GantiPresiden
2019PrabowoPresidenRI
2019PrabowoSandi
17AprilCoblosNomor2
17AprilcoblosPrabowoSandi",Reply,Umnia77,Robotu71,Robotu7,,,,,1136,1509,12800,FALSE,6/12/2018 1:51,0,0,Indonesian,Twitter for Android,
1/11/2019 19:00,positif,"#2019GantiPresiden Kunjungi Pesantren, Sandiaga Uno Ingin Membangun Ekonomi Syariah https://t.co/nk7igyJF54",2019GantiPresiden,Tweet,,PinondangSbrng,Pinondang Sembiring ,,,,,901,814,3535,FALSE,2/5/2013 13:31,0,0,Indonesian,Google,
1/11/2019 19:00,netral,"@MSApunya @dektampu PKS no 8 favoritku

#PrabowoSandi 
#2019PrabowoPresiden 
#2019GantiPresiden","PrabowoSandi
2019PrabowoPresiden
2019GantiPresiden",Reply,MSApunya,harunnuros1,Harun nurosid,Indonesia,,,seorang jomblo yg merindukan #gantipresiden.  aku mah apa atuh....,135,156,150,FALSE,11/22/2018 17:37,0,1,Indonesian,Twitter for Android,
1/11/2019 19:01,netral,"Berita PKS Terkini

#AyoLebihBaik 
#Nomor8 
#2019PilihPKS 
#2019GantiPresiden @ Palembang https://t.co/5PnJhIdqk3","AyoLebihBaik
Nomor8
2019PilihPKS
2019GantiPresiden",Tweet,,PKS_Palembang,PKS Palembang,,,https://t.co/Qtu5wVPCAI,Foto-foto di halaman/page Facebook: PKS Palembang,963,245,5028,FALSE,1/27/2013 16:52,0,1,Indonesian,Instagram,"104.757, -2.99111"
1/11/2019 19:02,positif,"Bang Anies Baswedan bebas dakwaan tdk mmenuhi unsur pelnggran pidna pemilu .
Alhamdullilah .... 
#2019GantiPresiden 
#2019PrabowoPresiden 
#17AprilPrabowoSandi 
#17AprilCoblosNomor2 
#17AprilPrabowoPresiden 
#17AprilPenentuPerubahan 
#JkwTakutPaparkanMisiVisi
#KPUWasitRasaTimses https://t.co/2r53c4uD8y","2019GantiPresiden
2019PrabowoPresiden
17AprilPrabowoSandi
17AprilCoblosNomor2
17AprilPrabowoPresiden
17AprilPenentuPerubahan
JkwTakutPaparkanMisiVisi
KPUWasitRasaTimses",Tweet,,AllSamnun,Samnun All Junayd,Di bumi Allah SWT ,,,Cuma rakyat jelata ... yang tergugah karna ghiroh Iman melihat ketidak adilan dan maraknya penista2 agama di medsos .,67,110,2224,FALSE,7/29/2017 13:40,0,0,Indonesian,Twitter for Android,
1/11/2019 19:03,negatif,"Bongkar pak!! Coba bandingkan dengan negara lain cost pembangunan nya.. tp apakah penegak hukum berani?? Kecuali #2019GantiPresiden
https://t.co/lqnUS7KpoJ",2019GantiPresiden,Tweet,,HadiantoBroer,Broer hadianto,"Jawa Barat, Indonesia",,,selalu berjuang untuk menjadi lebih baik.. keep smile n be gratefull,163,328,11477,FALSE,8/1/2017 7:35,0,0,Indonesian,Twitter for Android,
1/11/2019 19:04,negatif,"Kebolak balik,mau indonesia diurus dgn benar..!? Percayakan pada #2019GantiPresiden @prabowo& @sandiuno berhasil mengelola perusahaannya jd Indonesia akan diurus pula dgn keberhasilan..ojo lali #2019PrabowoPresidenRI solusi Indonesia tidak kebolak balik..02 https://t.co/KQNyOqcE45","2019GantiPresiden
2019PrabowoPresidenRI",Tweet,,radentakur,Radentakur,jabodetabek,,http://t.co/BBQemeN2y4,semoga Al Qur'an diatas kepalaMu menjd saksi a/sumpahMu menjd Hakim Mk agar adil & jujur mk sebaliknya jk engkau tdk melaksanakannya semoga engkau mendpt azab,535,1355,69061,FALSE,4/24/2011 11:42,0,0,Indonesian,Twitter for Android,
1/11/2019 19:05,negatif,"@merdekadotcom @chaidar_2000 Itu nama realitis bong...ukur semuanya sesuai kemampuan, ga seperti yg ini ni...kaga ngerti apa2 kok janjinya  muluk2, lihat lah sekarang apa yg bisa dia realisasikan...???? ?
#2019GantiPresiden 
#2019PrabowoSandi https://t.co","2019GantiPresiden
2019PrabowoSandi",Reply,merdekadotcom,wayzei,wayzei,Jakarta ,,,"#2019GantiPresiden
#2019PrabowoSandi
#IndonesiaAdilMakmur ?",486,733,7111,FALSE,9/24/2016 20:12,0,1,Indonesian,Twitter for Android,
1/11/2019 19:05,negatif,"@talangmelawan Ada orang pake celana loreng, berkaos #2019GantiPresiden 

Apakah ini anggota TNI atau TKD?

Cc @Puspen_TNI @tni_ad @_TNIAL_ @_TNIAU https://t.co/NzBx6NSX96",2019GantiPresiden,Reply,talangmelawan,BambangHerlandi,Bambang Herlandi,Balikpapan,,https://t.co/j9q88DuuiS,"Teacher | Graphic Designer | IT Freelance | Photographer | Blogger |

e-mail #1 : bambangherlandi@gmail.com 
e-mail #2 : contact@bambangherlandi.web.id",999,669,5997,FALSE,9/2/2009 16:00,0,0,Indonesian,Twitter for Android,
1/11/2019 19:06,negatif,Rakyat Indonesia #2019gantipresiden,2019gantipresiden,Tweet,,m_fauzi007,M. Fauzi,,,,,27,847,3597,FALSE,9/11/2009 12:38,0,0,Indonesian,twittbot.net,
1/11/2019 19:06,netral,"Alhamdulillah terus menerus tergeruus ! smga sgera #2019GantiPresiden #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019PrabowoPresidenRI #2019TidakPilihPetugasPartai yg janjiýnya menguap !
cc @Cak_Bram @jokoedy6 https://t.co/cFYFmejUjV","2019GantiPresiden
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019PrabowoPresidenRI
2019TidakPilihPetugasPartai",Tweet,,soemartono8,CAKTON,Gresik - Surabaya Indonesia,,,"Berusaha berprangka baik, eks. buruh perusahaan swasta.",370,353,11890,FALSE,11/24/2016 15:57,0,0,Indonesian,Twitter for Android,
1/11/2019 19:09,positif,"Jangan sesekali melupakan Sejarah
Baik dan Buruknya masa lalu (sejarah), adalah ia menjadi Ruang dan Waktu bagi Manusia dan Idenya tiba hingga hari ini.. #2019gantiPresiden",2019gantiPresiden,Tweet,,faizalrahman87,faizalrahman,samarinda-indonesia,,http://t.co/Hf9u3Sy2ms,"karyawan swasta di perusahaan perkebunan, muara kaman kalimantan timur",114,467,144,FALSE,12/25/2009 8:00,0,0,Indonesian,Twitter for Android,
1/11/2019 19:10,negatif,"Soal Sumbangan Golfer untuk paslon 01, Aktivis: Mana Ada Rakyat Jelata Bisa Main Golf
https://t.co/fieXx0ZkAl
#AyoLebihBaik #2019GantiPresiden #2019PrabowoPresidenRI","AyoLebihBaik
2019GantiPresiden
2019PrabowoPresidenRI",Reply,arwidodo,arwidodo,Let's be Muslim,Kingdom of Saudi Arabia,,https://t.co/6N1RbUznbP,"Personal account of Agus Rohmat Widodo, engineer & lecturer, concerned citizen of Indonesia, social activist, lover of peace & justice, Instagram: arwidodo",27112,8877,24670,FALSE,6/22/2010 6:31,9,9,Indonesian,Twitter for Android,
1/11/2019 19:10,negatif,"putusan bawaslu bogor terkait pose 2 jari gub anies baswedan:

-kasus dua jari anies tdk memenuhi unsur pidana.
-anies tdk mlakukan pelanggaran kampanye""

alhamdulilah gub gueh bebas dr smua tuduhan, smtr KAUM naciro trs menuai keGAGALan??

#2019GantiPresiden https://t.co/yFKVpjGIZb",2019GantiPresiden,Tweet,,nay_shihab,Namashi????????,,,,Akan datang kepada umatku suatu zaman di mana orang yg berpegang pada agamanya laksana menggenggam bara api (HR. Tirmidzi),6782,360,43260,FALSE,2/28/2016 11:14,14,27,Indonesian,Twitter Lite,
1/11/2019 19:12,negatif,"@RPS_BALI Itu yg salah tiangnya, koq ada dipinggir jalan. Sudah tahu musimnya pasang bendera dan umbulý tetap saja di pinggir jalan yaa mbok pindah ke tengah hutan gitu.... #2019GantiPresiden #2019PrabowoPresidenRI #17AprilCoblosNomor2 #PrabowoSandiOK #Sa","2019GantiPresiden
2019PrabowoPresidenRI
17AprilCoblosNomor2
PrabowoSandiOK
SaveAniesBaswedan
KPUWasitRasaTimses",Reply,RPS_BALI,Rubkaryo323,Mas Karyo #2019GantiPresiden,"Denpasar Selatan, Indonesia",,,"INNADDIINA INDALLAHIL ISLAM
(Sesungguhnya Agama yg diridhoi Allah adalah ISLAM QS. 3.19)",615,358,20766,FALSE,10/10/2016 13:32,0,1,Indonesian,Twitter for Android,
1/11/2019 19:14,netral,@jokowi Ini bukalapak saya https://t.co/UQ8DmK8blg #2019GantiPresiden,2019GantiPresiden,Reply,jokowi,Gun2GS,Gun2GS,,,https://t.co/HdjGxa6z6U,Relawan Prabowo Sandi,215,73,1084,FALSE,4/27/2010 18:30,0,2,Indonesian,Twitter for Android,
1/11/2019 19:17,negatif,"@LisaAmartaTara @ani_bani142 @Ferdinand_Haean @PEPESOfficial @MbahUyok @RajaPurwa @HarryRidwan_Ay Sebenar nya sandi nya ngak sulit, tapi amin nya perlu di pertanyakan kalau doa nya ngaur??????????????
#2019GantiPresiden",2019GantiPresiden,Reply,LisaAmartaTara,RahmadH31509042,Rahmad Hidayat,"Jakarta Barat, DKI Jakarta",,,pengen bukak usaha tapi ngak da modal cuma punya skil masak...bantu aku y allah.,3,19,60,FALSE,12/8/2018 13:17,0,0,Indonesian,Twitter for Android,
1/11/2019 19:17,negatif,Halloo...nanti Pilpres-nya jadi atau gak sih....katanya #2019GantiPresiden kok jadinya cuma #2019GantiVisiMisi  #2019PrabowoKalahLagi #01IndonesiaMaju #2019TetapJokowi #JokowiNyataKerjanya #JokowiMembangunIndonesia,"2019GantiPresiden
2019GantiVisiMisi
2019PrabowoKalahLagi
01IndonesiaMaju
2019TetapJokowi
JokowiNyataKerjanya
JokowiMembangunIndonesia",Tweet,,ipung2667,pihoel2667,,,,,122,294,4335,FALSE,2/2/2017 9:52,1,1,Indonesian,Twitter for Android,
1/11/2019 19:18,positif,"NOTABLE : Berani Berubah Dan Menjadi Lebih Baik :-)    
Pribumi, Mahasiswa, Rakyat Indonesia, Santri, Muslimin, Muslimah, PBB, Partai Bulan Bintang, Satukan Langkah
-Memilih                 
-Mendukung             
? PRABOWO - SANDI ? Padi 02 ? Istikomah  
#2019GANTIPRESIDEN",2019GANTIPRESIDEN,Tweet,,CapresCalon,?PILIH CALEG MUSLIM/MUSLIMAH DUKUNG PRESIDEN 02??,,,,,2,0,56,FALSE,4/6/2018 5:32,0,0,Indonesian,twittbot.net,
1/11/2019 19:20,negatif,"Tipe Pilih Pemimpin Ala Dai Sejuta Ummat,  Alm Zainuddin MZ

Dan topengnya telah terbuka!

Rakyat harus tau mau kemana dibawa oleh pemimpinnya!
~~ Dai Sejuta Ummat alm. Zainuddin MZ~~

#2019PrabowoPresidenRI #2019GantiPresiden https://t.co/McG906x7Wd","2019PrabowoPresidenRI
2019GantiPresiden",Tweet,,RanupsProSandi,#RanupsPrabowoSandi Akun Official,jakarta,,,"Akun Official 
#RanupsPrabowoSandi 
Relawan Aceh se-Nusantara PrabowoSandi 
#2019GantiPresiden #2019PrabowoSandi

Kamoe Berjuang utk Pemimpin Nanggroe yang adee",19342,9737,30162,FALSE,4/14/2014 4:53,16,23,Indonesian,Twitter for Android,
1/11/2019 19:20,positif,"Wktu pilkada serentak 2018 lalu,Walikota dan Gubernur yg sy pilih keduanya menang/ terpilih.

Di th 2019 ini sy jg brharap Presiden yg akan sy pilih bisa menang.
InsyaAllah Indonesia adil makmur .
#2019GantiPresiden 
#2019PrabowoPresidenRI","2019GantiPresiden
2019PrabowoPresidenRI",Tweet,,Sabandinata1,Ambo' Logo ?,Parepare Sul-Sel,,,Seorang ayah | Muslim | Pelaut miskin | Bukan kader Parpol | Bukan penjilat | Tampang jelek tp selalu optimis |  Relawan @PrabowoSandi#Indonesiaadilmakmur ????,10,32,412,FALSE,11/27/2018 15:18,0,0,Indonesian,Twitter for Android,
1/11/2019 19:20,negatif,"https://t.co/Kvcim5j4c3

Yaqut semakin mirip 'sayur kol'...

A****G...!!!

#2019GantiPresiden https://t.co/Kvcim5j4c3",2019GantiPresiden,Tweet,,ksatria_kelam,#2019GantiPresiden,Indonesia,,,I know something you don't,106,148,3691,FALSE,9/18/2010 18:25,0,0,Indonesian,Facebook,
1/11/2019 19:20,negatif,"@ninaprtw1 @arena_zee Iyah yah , kerja nyata pak jokowi banyak,,
Kayaknya gak ada capek ny ,,
Kasihan, mending kita beri waktu buat istirahat buat pak jokowi buat sekarang,,
Hehehehe 
#2019GantiPresiden",2019GantiPresiden,Reply,ninaprtw1,YadiNurgandi4,Yadi Nurgandi,"DKI Jakarta, Indonesia",,,Real-account-wa-083874938670-IG-@yadinurgandi-#%%@&%@&#--#+%(,13,301,32,FALSE,1/10/2019 8:56,0,0,Indonesian,Twitter for Android,
1/11/2019 20:41,negatif,"@Wahyu_Manitis Tunggu setelah oktober 2019 PDIP akan kembali rajin DEMO...
#17AprilGantiPresiden
#17AprilPrabowoPresidenRI
#2019GantiPresiden
#2019PrabowoPresidenRI","17AprilGantiPresiden
17AprilPrabowoPresidenRI
2019GantiPresiden
2019PrabowoPresidenRI",Reply,Wahyu_Manitis,bronti12,bross,,,,"Sura Dira Jayaningrat Lebur Dening Pangastuti... ????????
RT ora mesti setuju...
????????????????????",378,758,943,FALSE,12/6/2013 13:52,0,1,Indonesian,Twitter for Android,
